passenger;date_dep;date_arr;diff_dep;diff_arr;model;airport_dep;airport_arr;fare_condition;amount
268;2017/05/26 17:09:00.000;2017/05/26 18:53:00.000;00:04:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
222;2017/05/26 17:09:00.000;2017/05/26 18:53:00.000;00:04:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
265;2017/05/26 17:09:00.000;2017/05/26 18:53:00.000;00:04:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
142;2017/05/26 17:09:00.000;2017/05/26 18:53:00.000;00:04:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
113;2017/05/26 17:09:00.000;2017/05/26 18:53:00.000;00:04:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
3;2017/05/26 17:09:00.000;2017/05/26 18:53:00.000;00:04:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Business;42100,0
251;2017/05/26 17:09:00.000;2017/05/26 18:53:00.000;00:04:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
206;2017/05/26 17:09:00.000;2017/05/26 18:53:00.000;00:04:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
203;2017/05/26 17:09:00.000;2017/05/26 18:53:00.000;00:04:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
272;2017/05/26 17:09:00.000;2017/05/26 18:53:00.000;00:04:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
90;2017/05/26 17:09:00.000;2017/05/26 18:53:00.000;00:04:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
264;2017/05/26 17:09:00.000;2017/05/26 18:53:00.000;00:04:00;01:44:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
98;2017/05/27 17:07:00.000;2017/05/27 18:53:00.000;00:02:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
218;2017/05/27 17:07:00.000;2017/05/27 18:53:00.000;00:02:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;15400,0
85;2017/05/27 17:07:00.000;2017/05/27 18:53:00.000;00:02:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
167;2017/05/27 17:07:00.000;2017/05/27 18:53:00.000;00:02:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
290;2017/05/27 17:07:00.000;2017/05/27 18:53:00.000;00:02:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
70;2017/05/27 17:07:00.000;2017/05/27 18:53:00.000;00:02:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
21;2017/05/27 17:07:00.000;2017/05/27 18:53:00.000;00:02:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Comfort;23900,0
74;2017/05/27 17:07:00.000;2017/05/27 18:53:00.000;00:02:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
266;2017/05/27 17:07:00.000;2017/05/27 18:53:00.000;00:02:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
69;2017/05/27 17:07:00.000;2017/05/27 18:53:00.000;00:02:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
257;2017/05/27 17:07:00.000;2017/05/27 18:53:00.000;00:02:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
194;2017/05/27 17:07:00.000;2017/05/27 18:53:00.000;00:02:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
294;2017/05/27 17:07:00.000;2017/05/27 18:53:00.000;00:02:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
168;2017/05/27 17:07:00.000;2017/05/27 18:53:00.000;00:02:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
81;2017/05/27 17:07:00.000;2017/05/27 18:53:00.000;00:02:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
122;2017/06/02 17:06:00.000;2017/06/02 18:52:00.000;00:01:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;15400,0
108;2017/06/02 17:06:00.000;2017/06/02 18:52:00.000;00:01:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
258;2017/06/02 17:06:00.000;2017/06/02 18:52:00.000;00:01:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
85;2017/06/02 17:06:00.000;2017/06/02 18:52:00.000;00:01:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
166;2017/06/02 17:06:00.000;2017/06/02 18:52:00.000;00:01:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
306;2017/06/02 17:06:00.000;2017/06/02 18:52:00.000;00:01:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
227;2017/06/02 17:06:00.000;2017/06/02 18:52:00.000;00:01:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;15400,0
217;2017/06/02 17:06:00.000;2017/06/02 18:52:00.000;00:01:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
125;2017/06/02 17:06:00.000;2017/06/02 18:52:00.000;00:01:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
322;2017/06/02 17:06:00.000;2017/06/02 18:52:00.000;00:01:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
98;2017/06/02 17:06:00.000;2017/06/02 18:52:00.000;00:01:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
307;2017/06/02 17:06:00.000;2017/06/02 18:52:00.000;00:01:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
285;2017/06/02 17:06:00.000;2017/06/02 18:52:00.000;00:01:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
96;2017/06/02 17:06:00.000;2017/06/02 18:52:00.000;00:01:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
87;2017/06/02 17:06:00.000;2017/06/02 18:52:00.000;00:01:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
1;2017/06/04 17:08:00.000;2017/06/04 18:51:00.000;00:03:00;01:43:00;Боинг 777-300;Шереметьево;Сочи;Business;42100,0
129;2017/06/04 17:08:00.000;2017/06/04 18:51:00.000;00:03:00;01:43:00;Боинг 777-300;Шереметьево;Сочи;Economy;15400,0
42;2017/06/04 17:08:00.000;2017/06/04 18:51:00.000;00:03:00;01:43:00;Боинг 777-300;Шереметьево;Сочи;Comfort;23900,0
103;2017/06/04 17:08:00.000;2017/06/04 18:51:00.000;00:03:00;01:43:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
178;2017/06/04 17:08:00.000;2017/06/04 18:51:00.000;00:03:00;01:43:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
189;2017/06/04 17:08:00.000;2017/06/04 18:51:00.000;00:03:00;01:43:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
68;2017/06/04 17:08:00.000;2017/06/04 18:51:00.000;00:03:00;01:43:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
237;2017/06/04 17:08:00.000;2017/06/04 18:51:00.000;00:03:00;01:43:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
216;2017/06/04 17:08:00.000;2017/06/04 18:51:00.000;00:03:00;01:43:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
166;2017/06/04 17:08:00.000;2017/06/04 18:51:00.000;00:03:00;01:43:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
33;2017/06/04 17:08:00.000;2017/06/04 18:51:00.000;00:03:00;01:43:00;Боинг 777-300;Шереметьево;Сочи;Comfort;23900,0
234;2017/06/04 17:08:00.000;2017/06/04 18:51:00.000;00:03:00;01:43:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
197;2017/06/04 17:08:00.000;2017/06/04 18:51:00.000;00:03:00;01:43:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
21;2017/06/04 17:08:00.000;2017/06/04 18:51:00.000;00:03:00;01:43:00;Боинг 777-300;Шереметьево;Сочи;Business;42100,0
170;2017/06/10 17:07:00.000;2017/06/10 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
243;2017/06/10 17:07:00.000;2017/06/10 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
100;2017/06/10 17:07:00.000;2017/06/10 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
316;2017/06/10 17:07:00.000;2017/06/10 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Business;42100,0
136;2017/06/10 17:07:00.000;2017/06/10 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
317;2017/06/10 17:07:00.000;2017/06/10 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Business;42100,0
128;2017/06/10 17:07:00.000;2017/06/10 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
167;2017/06/10 17:07:00.000;2017/06/10 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
95;2017/06/10 17:07:00.000;2017/06/10 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
245;2017/06/10 17:07:00.000;2017/06/10 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
333;2017/06/10 17:07:00.000;2017/06/10 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
12;2017/06/10 17:07:00.000;2017/06/10 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
18;2017/06/10 17:07:00.000;2017/06/10 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
234;2017/06/10 17:07:00.000;2017/06/10 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
127;2017/06/11 17:07:00.000;2017/06/11 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
251;2017/06/11 17:07:00.000;2017/06/11 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
235;2017/06/11 17:07:00.000;2017/06/11 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
72;2017/06/11 17:07:00.000;2017/06/11 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
217;2017/06/11 17:07:00.000;2017/06/11 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
294;2017/06/11 17:07:00.000;2017/06/11 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
27;2017/06/11 17:07:00.000;2017/06/11 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Comfort;23900,0
143;2017/06/11 17:07:00.000;2017/06/11 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
234;2017/06/11 17:07:00.000;2017/06/11 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
159;2017/06/11 17:07:00.000;2017/06/11 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
272;2017/06/11 17:07:00.000;2017/06/11 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
56;2017/06/11 17:07:00.000;2017/06/11 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Comfort;23900,0
24;2017/06/11 17:07:00.000;2017/06/11 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Business;42100,0
120;2017/06/11 17:07:00.000;2017/06/11 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
47;2017/06/11 17:07:00.000;2017/06/11 18:52:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Comfort;23900,0
151;2017/06/12 17:08:00.000;2017/06/12 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
276;2017/06/12 17:08:00.000;2017/06/12 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
28;2017/06/12 17:08:00.000;2017/06/12 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Comfort;23900,0
127;2017/06/12 17:08:00.000;2017/06/12 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
247;2017/06/12 17:08:00.000;2017/06/12 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
292;2017/06/12 17:08:00.000;2017/06/12 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
254;2017/06/12 17:08:00.000;2017/06/12 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
146;2017/06/12 17:08:00.000;2017/06/12 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
123;2017/06/12 17:08:00.000;2017/06/12 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
55;2017/06/12 17:08:00.000;2017/06/12 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
35;2017/06/12 17:08:00.000;2017/06/12 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Comfort;23900,0
263;2017/06/12 17:08:00.000;2017/06/12 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
181;2017/06/12 17:08:00.000;2017/06/12 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
47;2017/06/12 17:08:00.000;2017/06/12 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
178;2017/06/12 17:08:00.000;2017/06/12 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
210;2017/06/12 17:08:00.000;2017/06/12 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
291;2017/06/14 17:08:00.000;2017/06/14 18:53:00.000;00:03:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
251;2017/06/14 17:08:00.000;2017/06/14 18:53:00.000;00:03:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
165;2017/06/14 17:08:00.000;2017/06/14 18:53:00.000;00:03:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
31;2017/06/14 17:08:00.000;2017/06/14 18:53:00.000;00:03:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Comfort;23900,0
84;2017/06/14 17:08:00.000;2017/06/14 18:53:00.000;00:03:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
259;2017/06/14 17:08:00.000;2017/06/14 18:53:00.000;00:03:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
202;2017/06/14 17:08:00.000;2017/06/14 18:53:00.000;00:03:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
149;2017/06/14 17:08:00.000;2017/06/14 18:53:00.000;00:03:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
144;2017/06/14 17:08:00.000;2017/06/14 18:53:00.000;00:03:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
298;2017/06/14 17:08:00.000;2017/06/14 18:53:00.000;00:03:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
36;2017/06/14 17:08:00.000;2017/06/14 18:53:00.000;00:03:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Comfort;23900,0
63;2017/06/14 17:08:00.000;2017/06/14 18:53:00.000;00:03:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Comfort;23900,0
316;2017/06/14 17:08:00.000;2017/06/14 18:53:00.000;00:03:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
327;2017/06/14 17:08:00.000;2017/06/14 18:53:00.000;00:03:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
175;2017/06/14 17:08:00.000;2017/06/14 18:53:00.000;00:03:00;01:45:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
274;2017/06/15 17:08:00.000;2017/06/15 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
95;2017/06/15 17:08:00.000;2017/06/15 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
28;2017/06/15 17:08:00.000;2017/06/15 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Comfort;23900,0
127;2017/06/15 17:08:00.000;2017/06/15 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
202;2017/06/15 17:08:00.000;2017/06/15 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
160;2017/06/15 17:08:00.000;2017/06/15 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
7;2017/06/15 17:08:00.000;2017/06/15 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Business;42100,0
75;2017/06/15 17:08:00.000;2017/06/15 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
311;2017/06/15 17:08:00.000;2017/06/15 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
220;2017/06/15 17:08:00.000;2017/06/15 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
59;2017/06/15 17:08:00.000;2017/06/15 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Comfort;23900,0
291;2017/06/15 17:08:00.000;2017/06/15 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
6;2017/06/15 17:08:00.000;2017/06/15 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Business;42100,0
250;2017/06/15 17:08:00.000;2017/06/15 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
25;2017/06/15 17:08:00.000;2017/06/15 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Comfort;23900,0
85;2017/06/16 17:08:00.000;2017/06/16 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
267;2017/06/16 17:08:00.000;2017/06/16 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
222;2017/06/16 17:08:00.000;2017/06/16 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;15400,0
171;2017/06/16 17:08:00.000;2017/06/16 18:54:00.000;00:03:00;01:46:00;Боинг 777-300;Шереметьево;Сочи;Economy;14000,0
